Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
4 - 3,45,Travis Kelce,TE,Team Rodriguez,167.74,11.18,146.9,9.18,16,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB},73.03,C
4 - 6,48,DK Metcalf,WR,Maid of Honor,190.21,12.68,158.2,10.55,15,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},72.92,C-
12 - 1,155,Jaleel McLaughlin,RB,The  Dream crusher,117.83,8.42,85.2,5.32,16,{600C56A6-5DB0-42B1-8C56-A65DB022B176},72.8,C-
7 - 9,93,George Pickens,WR,Maid of Honor,173.73,11.58,134.9,9.64,14,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},72.68,C-
1 - 4,4,Tyreek Hill,WR,Dirty Tone and  The Boys,245.99,16.4,177.7,10.45,17,{54A194E0-EC0C-432D-A194-E0EC0C832DAC},72.65,C-
3 - 13,41,Jordan Love,QB,The Upside Down,206.72,17.23,233.86,15.59,15,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F},72.56,C-
13 - 4,172,Younghoe Koo,K,Dirty Tone and  The Boys,137.08,8.06,111.0,7.93,14,{54A194E0-EC0C-432D-A194-E0EC0C832DAC},72.37,C-
5 - 10,66,Matthew Stafford,QB,Toon Squad,240.5,16.03,214.58,13.41,16,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16},72.31,C-
2 - 9,23,Marvin Harrison Jr.,WR,sports,186.72,12.45,165.5,9.74,17,{A8781626-DB52-4D55-B816-26DB528D55B6},72.14,C-
6 - 6,76,Javonte Williams,RB,Maid of Honor,160.77,11.48,131.9,7.76,17,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},72.04,C-
3 - 2,30,Rachaad White,RB,Crazy Kat,198.51,14.18,174.1,10.88,16,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},71.81,C-
13 - 3,171,Bengals D/ST,D/ST,Wu-Tangs Killabeez,115.76,6.81,93.0,5.47,17,{8BED9748-9839-4F55-AD97-4898394F5553},71.63,C-
