Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
13 - 3,99,Daniel Carlson,K,Bryson Stott Fan Club,140.55,8.27,117.0,6.88,17,61.1,D-,{10F78273-9201-4EE8-B782-739201DEE809}
4 - 6,30,Aaron Jones,RB,Bryson Stott Fan Club,0.0,0.0,134.9,12.26,11,60.59,D-,{10F78273-9201-4EE8-B782-739201DEE809}
16 - 1,121,Chigoziem Okonkwo,TE,The Hungry Dogs,0.0,0.0,113.4,6.67,17,60.5,D-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
6 - 6,46,Dallas Goedert,TE,Bryson Stott Fan Club,0.0,0.0,136.3,9.74,14,60.08,D-,{10F78273-9201-4EE8-B782-739201DEE809}
12 - 5,93,Jaxon Smith-Njigba,WR,Wut happened uh 🤷🏽‍♂️,0.0,0.0,149.8,8.81,17,59.85,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
13 - 2,98,Khalil Herbert,RB,Abyss Diamond Eyes,0.0,0.0,112.5,9.38,12,59.34,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
6 - 8,48,Kyle Pitts,TE,Pleasant Valley Panthers,0.0,0.0,137.3,8.08,17,59.05,F-,{8DC6CB03-411B-4540-86CB-03411B854029}
12 - 7,95,Anthony Richardson,QB,Abyss Diamond Eyes,0.0,0.0,72.68,18.17,4,58.98,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
11 - 1,81,Marquise Brown,WR,Pleasant Valley Panthers,0.0,0.0,134.7,9.62,14,58.13,F-,{8DC6CB03-411B-4540-86CB-03411B854029}
5 - 4,36,Tee Higgins,WR,Wut happened uh 🤷🏽‍♂️,0.0,0.0,137.6,11.47,12,58.05,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
7 - 4,52,Alexander Mattison,RB,Wut happened uh 🤷🏽‍♂️,0.0,0.0,133.2,8.32,16,57.9,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
13 - 4,100,Jahan Dotson,WR,Wut happened uh 🤷🏽‍♂️,174.44,11.63,124.8,7.34,17,57.48,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
14 - 7,111,Tyler Higbee,TE,Abyss Diamond Eyes,0.0,0.0,108.5,7.23,15,57.1,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
11 - 3,83,Deshaun Watson,QB,Bryson Stott Fan Club,0.0,0.0,86.8,14.47,6,55.51,F-,{10F78273-9201-4EE8-B782-739201DEE809}
14 - 3,107,Broncos D/ST,D/ST,Inter Miami CF,0.0,0.0,98.0,5.76,17,55.29,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
14 - 6,110,Odell Beckham Jr.,WR,Bryson Stott Fan Club,151.74,11.67,107.5,7.68,14,54.69,F-,{10F78273-9201-4EE8-B782-739201DEE809}
5 - 7,39,Darren Waller,TE,Riley  Read option,0.0,0.0,113.2,9.43,12,54.34,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
13 - 7,103,Michael Thomas,WR,Riley  Read option,163.67,12.59,89.8,8.98,10,52.86,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
15 - 4,116,Bengals D/ST,D/ST,Wut happened uh 🤷🏽‍♂️,0.0,0.0,91.0,5.35,17,52.47,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
8 - 2,58,Mike Williams,WR,Riley  Read option,0.0,0.0,50.2,16.73,3,51.37,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
8 - 3,59,Christian Watson,WR,Inter Miami CF,0.0,0.0,101.3,10.13,10,50.63,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
13 - 8,104,Eagles D/ST,D/ST,The Hungry Dogs,0.0,0.0,80.0,4.71,17,48.69,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
10 - 5,77,Pat Freiermuth,TE,Wut happened uh 🤷🏽‍♂️,148.8,9.92,76.8,6.4,12,47.25,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
15 - 8,120,Daniel Jones,QB,The Hungry Dogs,0.0,0.0,56.96,9.49,6,45.6,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
7 - 6,54,Miles Sanders,RB,Inter Miami CF,0.0,0.0,87.6,5.48,16,44.66,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
4 - 7,31,Dameon Pierce,RB,Abyss Diamond Eyes,0.0,0.0,82.7,5.91,14,42.16,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
16 - 5,125,Graham Gano,K,Wut happened uh 🤷🏽‍♂️,140.24,8.25,44.0,5.5,8,40.22,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
16 - 3,123,Skyy Moore,WR,Inter Miami CF,0.0,0.0,53.7,3.84,14,36.39,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
9 - 8,72,J.K. Dobbins,RB,The Hungry Dogs,183.85,14.14,11.7,11.7,1,36.04,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
2 - 4,12,Nick Chubb,RB,THE POOL,0.0,0.0,23.1,11.55,2,34.28,F-,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
9 - 6,70,Cam Akers,RB,Inter Miami CF,196.26,14.02,46.7,6.67,7,33.57,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
16 - 7,127,Treylon Burks,WR,Abyss Diamond Eyes,0.0,0.0,39.9,3.63,11,29.55,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
12 - 1,89,Dalvin Cook,RB,The Hungry Dogs,155.47,11.1,40.2,2.68,15,23.53,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
11 - 7,87,Tank Bigsby,RB,Riley  Read option,0.0,0.0,22.8,1.34,17,10.0,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
